predictor,horizon,start_date,top_minus_bottom_pct,top_k_excess_vs_spy_pct
momentum_20d,5,2000-11-08,-4.563889944512174,-0.17550094618850415
momentum_20d,5,2000-11-15,-2.7726174381894326,-1.7562028603410533
momentum_20d,5,2000-11-22,2.934666508644527,-1.220711295373552
momentum_20d,5,2000-11-30,-2.9559329295591574,0.014269825677145262
momentum_20d,5,2000-12-07,-3.276545034211198,-1.3930432341903054
momentum_20d,5,2000-12-14,6.132021145634647,4.45653077784004
momentum_20d,5,2000-12-21,0.8918900613012296,1.7189237492198768
momentum_20d,5,2000-12-29,-0.7324804814524393,-1.424201082008377
momentum_20d,5,2001-01-08,-1.377826079162662,-1.728444366259126
momentum_20d,5,2001-01-16,-4.546435521817519,-3.275151043315986
momentum_20d,5,2001-01-23,-2.6438508387107964,-1.7695440344913178
momentum_20d,5,2001-01-30,-7.549546300584842,-3.5284096961805123
momentum_20d,5,2001-02-06,-3.3823558852425384,-0.8276000047378199
momentum_20d,5,2001-02-13,3.104078728342992,3.2434865726058804
momentum_20d,5,2001-02-21,5.904480623397141,0.5894537464916787
momentum_20d,5,2001-02-28,-7.127048351947588,-1.6170459662615766
momentum_20d,5,2001-03-07,1.7149313038301917,1.479622275409668
momentum_20d,5,2001-03-14,2.3823718892183487,2.085500493928176
momentum_20d,5,2001-03-21,-1.7153826493317796,-2.6960604410848727
momentum_20d,5,2001-03-28,-1.045720133359703,-4.022253446854914
momentum_20d,5,2001-04-04,-17.258915842524715,-5.075423346956151
momentum_20d,5,2001-04-11,-9.965195831487893,-4.429545025996942
momentum_20d,5,2001-04-19,-9.899714511521562,-5.813894650957349
momentum_20d,5,2001-04-26,-1.5433635645101287,-1.2000063953349995
momentum_20d,5,2001-05-03,-1.6222658959822296,-1.5465201160244524
momentum_20d,5,2001-05-10,1.8216102453192904,2.069255360762627
momentum_20d,5,2001-05-17,-4.5813644689244235,-2.8554969855713113
momentum_20d,5,2001-05-24,-5.269367105897194,-3.3608911731064803
momentum_20d,5,2001-06-01,-4.334181454608688,-0.47989347094267537
momentum_20d,5,2001-06-08,-5.899880282219402,-4.518232911279352
momentum_20d,5,2001-06-15,2.8236126608507606,0.6327143078898219
momentum_20d,5,2001-06-22,-7.6206499148476725,-1.7036064851017756
momentum_20d,5,2001-06-29,-4.619809668515336,-2.377378695213894
momentum_20d,5,2001-07-09,0.7308582913263861,-0.8417336664907626
momentum_20d,5,2001-07-16,-2.8759759635898092,-0.4393699821384711
momentum_20d,5,2001-07-23,-1.5875075120295696,-0.9505131358709562
momentum_20d,5,2001-07-30,-4.492566950206737,-1.3115511425674873
momentum_20d,5,2001-08-06,-1.0342667853397067,-0.48370563409540307
momentum_20d,5,2001-08-13,0.4933445556328537,-1.1490717160173913
momentum_20d,5,2001-08-20,1.7911205777572325,2.588122129344021
momentum_20d,5,2001-08-27,0.36346544446763296,-0.7800978713544904
momentum_20d,5,2001-09-04,10.112163897450788,3.7086982452381365
momentum_20d,5,2001-09-17,-0.9083011154954024,-3.7373083281308284
momentum_20d,5,2001-09-24,6.4374728869028095,0.17651579421458968
momentum_20d,5,2001-10-01,-10.411728569497125,-2.2155986035938895
momentum_20d,5,2001-10-08,-4.986530392556703,-2.6826444497511592
momentum_20d,5,2001-10-15,0.340126221665471,-0.4151739963117869
momentum_20d,5,2001-10-22,1.704420644879756,1.8371072353573121
momentum_20d,5,2001-10-29,3.5970214373228413,1.8560201537539605
momentum_20d,5,2001-11-05,1.6775447679353017,1.776756771178456
momentum_20d,5,2001-11-12,7.724296034675389,2.149172358897074
momentum_20d,5,2001-11-19,-0.2890961504501188,0.07960501789711452
momentum_20d,5,2001-11-27,0.453125354340204,1.1070111056015928
momentum_20d,5,2001-12-04,3.1758683093770355,2.5930370697935246
momentum_20d,5,2001-12-11,-1.083412232776885,-0.7786763611445664
momentum_20d,5,2001-12-18,-5.7113131604367515,-4.559644624809578
momentum_20d,5,2001-12-26,-7.78602045866563,-2.3252007364127025
momentum_20d,5,2002-01-03,-1.0344682601796846,-1.8072080677121811
momentum_20d,5,2002-01-10,0.4617835441878252,-0.4345152779678618
momentum_20d,5,2002-01-17,-3.122893730615476,-0.4682106827634776
momentum_20d,5,2002-01-25,0.8832361449228572,0.9856772514080162
momentum_20d,5,2002-02-01,2.2194715831307423,0.8445328501986094
momentum_20d,5,2002-02-08,1.2520726279848053,2.062679785379899
momentum_20d,5,2002-02-15,3.336686282980898,2.061574098595213
momentum_20d,5,2002-02-25,-2.1125324673949937,-0.5032774061278111
momentum_20d,5,2002-03-04,-1.225271616979403,-1.2282735597511771
momentum_20d,5,2002-03-11,-1.3235840243704167,-0.9728852504753194
momentum_20d,5,2002-03-18,0.10974719716731292,-0.6666273959193725
momentum_20d,5,2002-03-25,2.245751418089474,1.9465399623202595
momentum_20d,5,2002-04-02,-2.3643115228065614,-0.8727356657521631
momentum_20d,5,2002-04-09,-3.0202711942005784,-0.4034210804950848
momentum_20d,5,2002-04-16,2.1043075092745354,0.601969494287713
momentum_20d,5,2002-04-23,0.5786067673036799,0.4005722316169247
momentum_20d,5,2002-04-30,6.234460515378382,1.6312178381541087
momentum_20d,5,2002-05-07,-8.118606582665508,-1.8241768767074988
momentum_20d,5,2002-05-14,1.4885932376237179,0.40775568662700934
momentum_20d,5,2002-05-21,3.323925050734855,0.8127514592673505
momentum_20d,5,2002-05-29,-0.6018883981086669,-0.48578203096824407
momentum_20d,5,2002-06-05,-5.710010607995457,-3.711642553318247
momentum_20d,5,2002-06-12,1.410294711162189,-0.6782658544295643
momentum_20d,5,2002-06-19,-1.0921336023227535,-1.2270624635844682
momentum_20d,5,2002-06-26,1.0905249924801241,0.8186409982429033
momentum_20d,5,2002-07-03,-2.737230489173581,-1.0546502252757182
momentum_20d,5,2002-07-11,-1.9328898317300856,-0.5226500842614668
momentum_20d,5,2002-07-18,-8.526783624971124,-3.9267036528406796
momentum_20d,5,2002-07-25,0.4525398558572185,-1.607772171296203
momentum_20d,5,2002-08-01,1.3234172006619915,0.5726579156155005
momentum_20d,5,2002-08-08,-4.5419292853371065,-1.9817848069788073
momentum_20d,5,2002-08-15,-3.5999334028866015,-1.3381939701139136
momentum_20d,5,2002-08-22,1.3796345328433806,-0.9249776115549446
momentum_20d,5,2002-08-29,0.6540894474491281,-0.14681402472303356
momentum_20d,5,2002-09-06,0.6929885030300491,-0.41351755427154374
momentum_20d,5,2002-09-13,4.274838666190551,2.109767739949664
momentum_20d,5,2002-09-20,-2.2814798268359047,-1.5568553192891708
momentum_20d,5,2002-09-27,4.0947675450134735,0.4009966401171054
momentum_20d,5,2002-10-04,-1.3323595979028693,-2.1780752868865383
momentum_20d,5,2002-10-11,0.5953864084407234,-0.24214353712889528
momentum_20d,5,2002-10-18,-1.2636355379068154,1.4324148847170481
momentum_20d,5,2002-10-25,1.2339285242708367,2.991622776077792
momentum_20d,5,2002-11-01,-0.2911779177614574,-1.6053384716198438
momentum_20d,5,2002-11-08,3.278270523970643,1.9640669145225702
momentum_20d,5,2002-11-15,6.984748770502365,4.618397717151312
momentum_20d,5,2002-11-22,-0.42962071191842144,-0.30756954040128315
momentum_20d,5,2002-12-02,-10.61383114607757,-5.356667453244738
momentum_20d,5,2002-12-09,3.208590304167606,1.4621081190649456
momentum_20d,5,2002-12-16,1.2612629977158174,0.7178849802007818
momentum_20d,5,2002-12-23,2.819378251892346,0.8427135626770851
momentum_20d,5,2002-12-31,-4.131424429604351,-1.5971174417317695
momentum_20d,5,2003-01-08,-0.34442391525092064,-0.41740658105490586
momentum_20d,5,2003-01-15,0.4648060239785886,0.874718934018189
momentum_20d,5,2003-01-23,-1.1090730219544358,-0.5431717277915582
momentum_20d,5,2003-01-30,-2.341782358189326,-1.733817142477682
momentum_20d,5,2003-02-06,0.16091539469374286,0.09860243185811912
momentum_20d,5,2003-02-13,-3.3912384438635828,-0.5688437121211587
momentum_20d,5,2003-02-21,2.490686811934817,1.3087453042206043
momentum_20d,5,2003-02-28,-0.8747242503320707,-0.27796320787240036
momentum_20d,5,2003-03-07,0.8602916210457537,1.7860533786322574
momentum_20d,5,2003-03-14,-0.5053070200613593,0.0901865784005714
momentum_20d,5,2003-03-21,-3.1826340997316698,-1.9963814157322808
momentum_20d,5,2003-03-28,1.075674590203398,0.23036227511368987
momentum_20d,5,2003-04-04,-1.4590553549277074,-0.646219658263621
momentum_20d,5,2003-04-11,-4.163232304285824,-0.36933788355235275
momentum_20d,5,2003-04-21,0.7199395227675062,0.2861577423065661
momentum_20d,5,2003-04-28,0.29264608754931604,0.42138399415750555
momentum_20d,5,2003-05-05,0.4850348116465823,0.2719640790039909
momentum_20d,5,2003-05-12,-3.319978267439442,-2.2211060341090216
momentum_20d,5,2003-05-19,0.5692102845522424,2.485224600688807
momentum_20d,5,2003-05-27,0.08384334311055675,-0.46623072330399157
momentum_20d,5,2003-06-03,-1.6902958738925629,-1.3331520286889553
momentum_20d,5,2003-06-10,-4.263929291181393,-3.286549997218439
momentum_20d,5,2003-06-17,-1.6226031690289615,-0.572669980586656
momentum_20d,5,2003-06-24,-1.110338644556704,-0.5233717177190049
momentum_20d,5,2003-07-01,-0.28177167032712075,0.4956346812827972
momentum_20d,5,2003-07-09,4.00382109863345,1.6066166442040435
momentum_20d,5,2003-07-16,-1.5418700551122193,-0.28470860868210124
momentum_20d,5,2003-07-23,1.275274742708025,0.3133594108911749
momentum_20d,5,2003-07-30,-0.820695964416418,0.021061740133191766
momentum_20d,5,2003-08-06,0.5955227206300373,0.03054194740298814
momentum_20d,5,2003-08-13,1.004959610356737,1.1828096082120356
momentum_20d,5,2003-08-20,2.6602143528495508,2.1748537532884527
momentum_20d,5,2003-08-27,0.4126074349425209,-0.716676158142689
momentum_20d,5,2003-09-04,-2.1983562065839473,-1.1006436638322716
momentum_20d,5,2003-09-11,1.4117248757692344,0.4510125806800547
momentum_20d,5,2003-09-18,-2.2655504351912805,-0.8383126425673959
momentum_20d,5,2003-09-25,0.9213296832121539,0.3317016258538604
momentum_20d,5,2003-10-02,-4.504283448933018,-1.7031067553332946
momentum_20d,5,2003-10-09,0.44302882689650397,0.2571359750046113
momentum_20d,5,2003-10-16,-1.0759913294847119,-0.14405687952583718
momentum_20d,5,2003-10-23,5.444067912115884,2.935637492337184
momentum_20d,5,2003-10-30,2.096773288712413,1.379366470370691
momentum_20d,5,2003-11-06,-1.7022375257566744,-0.38095259049709673
momentum_20d,5,2003-11-13,-1.2374888470897887,-0.8269822534125745
momentum_20d,5,2003-11-20,-0.4555439955419627,0.2556371012262951
momentum_20d,5,2003-11-28,-0.19344728520128696,-0.5057122201388098
momentum_20d,5,2003-12-05,1.5850961265556887,0.886083049610035
momentum_20d,5,2003-12-12,2.122065798739211,1.2003568645221416
momentum_20d,5,2003-12-19,0.15707021452916098,0.21672353227190447
momentum_20d,5,2003-12-29,-1.5678416736446987,-0.7796823743699759
momentum_20d,5,2004-01-06,-1.0980983345592796,-0.3092851019923515
momentum_20d,5,2004-01-13,-0.261083480822814,-1.514324297319721
momentum_20d,5,2004-01-21,-1.4077788103975233,-1.7561036497883764
momentum_20d,5,2004-01-28,0.5258925737962457,1.2621052893166764
momentum_20d,5,2004-02-04,-3.4124290371295274,-1.0057689413256319
momentum_20d,5,2004-02-11,1.5081650719265223,0.515631665889434
momentum_20d,5,2004-02-19,1.0298136582668278,0.48483573237849314
momentum_20d,5,2004-02-26,0.5852460304156315,0.011254702830469181
momentum_20d,5,2004-03-04,1.0134259464248359,0.31682819992923106
momentum_20d,5,2004-03-11,0.7237259354990385,0.6520302982042796
momentum_20d,5,2004-03-18,-2.110570172109816,-1.031903905613544
momentum_20d,5,2004-03-25,-0.9392117546025869,-0.9016836656121704
momentum_20d,5,2004-04-01,-1.922589579607344,-0.768722144298543
momentum_20d,5,2004-04-08,-3.326432936003295,-2.050035536160337
momentum_20d,5,2004-04-16,0.009387874577622846,-0.5588831153897078
momentum_20d,5,2004-04-23,2.0477390838274117,1.0416559466587296
momentum_20d,5,2004-04-30,0.6952048239667736,0.6827643102122694
momentum_20d,5,2004-05-07,-1.3466044907310553,-0.6779711338964416
momentum_20d,5,2004-05-14,-2.163622419610252,-1.2769993298509954
momentum_20d,5,2004-05-21,-1.9696417304978286,-0.6496434239256388
momentum_20d,5,2004-05-28,-1.2007006064687777,-1.050118249362634
momentum_20d,5,2004-06-07,-1.2923409066457947,-0.9845257086340505
momentum_20d,5,2004-06-15,-0.043221985423976504,0.8204274138764789
momentum_20d,5,2004-06-22,0.8409720967189986,0.9295411767528202
momentum_20d,5,2004-06-29,2.838534649834608,1.1831776822399331
momentum_20d,5,2004-07-07,2.276653923545021,0.8556407824915291
momentum_20d,5,2004-07-14,1.6062850059119893,0.9270957458177113
momentum_20d,5,2004-07-21,1.1288527550845677,-0.07560927894605754
momentum_20d,5,2004-07-28,0.33388768267111163,0.9793196865945375
momentum_20d,5,2004-08-04,2.613252904692539,0.38570140231837613
momentum_20d,5,2004-08-11,-1.1138620488074866,0.10170808666435753
momentum_20d,5,2004-08-18,0.3299627029698253,0.06537584611801725
momentum_20d,5,2004-08-25,-0.28320324740317426,0.21236675578182318
momentum_20d,5,2004-09-01,0.5561860001721874,0.07709436599103725
momentum_20d,5,2004-09-09,0.01839913456644915,-0.1697997415914106
momentum_20d,5,2004-09-16,-0.0177242789257865,1.7629495549054501
momentum_20d,5,2004-09-23,-2.187491532331172,-0.873708681639677
momentum_20d,5,2004-09-30,1.8213833495476746,0.5969872096211064
momentum_20d,5,2004-10-07,-1.4587266947110655,-1.5182832178395187
momentum_20d,5,2004-10-14,2.5962465978445466,1.2107620357848812
momentum_20d,5,2004-10-21,-2.397582509562527,-1.4630700676333208
momentum_20d,5,2004-10-28,-1.3360060060617664,-1.1953446012165414
momentum_20d,5,2004-11-04,0.7144646916895832,0.27611702485341727
momentum_20d,5,2004-11-11,2.238012741551347,1.8506217771799764
momentum_20d,5,2004-11-18,-2.2392268461432607,-0.7320322291524757
momentum_20d,5,2004-11-26,-5.255309150077936,-3.8427226152181158
momentum_20d,5,2004-12-03,-1.7888470819469575,-2.1049326354254867
momentum_20d,5,2004-12-10,-0.4543890456028654,-0.04905248173039389
momentum_20d,5,2004-12-17,0.4667930033065315,-0.10051081813516512
momentum_20d,5,2004-12-27,0.7769580178738448,-0.19633451323559278
momentum_20d,5,2005-01-03,1.1027073851679892,0.2884359654830767
momentum_20d,5,2005-01-10,0.7248019764683811,0.5019918591118462
momentum_20d,5,2005-01-18,3.024509292683723,1.5554474315873055
momentum_20d,5,2005-01-25,-0.47808931301932167,1.0366559739802308
momentum_20d,5,2005-02-01,-0.29298243044003264,0.7210320076668293
momentum_20d,5,2005-02-08,1.7612975064530412,1.5225706667188734
momentum_20d,5,2005-02-15,1.056004191278126,0.8395971746413192
momentum_20d,5,2005-02-23,1.699304242307827,1.3760852368193501
momentum_20d,5,2005-03-02,0.395792430436633,0.3255094188952238
momentum_20d,5,2005-03-09,-2.019304251757429,-1.4309868699638497
momentum_20d,5,2005-03-16,0.24743701412840435,0.04021644938826767
momentum_20d,5,2005-03-23,0.8629212423832447,0.7985872727017377
momentum_20d,5,2005-03-31,0.49845548456845334,0.11710420290427237
momentum_20d,5,2005-04-07,2.9741321817608135,1.0159683832248114
momentum_20d,5,2005-04-14,-0.6350774990756388,-0.5793894511869329
momentum_20d,5,2005-04-21,1.0464116659619251,-0.01597830699505328
momentum_20d,5,2005-04-28,-1.6632764981943104,-0.9751770877511593
momentum_20d,5,2005-05-05,2.3530874424278663,0.44419840304425656
momentum_20d,5,2005-05-12,-0.0487895460543323,-0.2123431885761621
momentum_20d,5,2005-05-19,0.8031464376064094,1.191108927611443
momentum_20d,5,2005-05-26,-1.9224143497901727,-0.12578891622902671
momentum_20d,5,2005-06-03,-0.5301317484844785,-0.6426519326253637
momentum_20d,5,2005-06-10,0.5374501219638635,0.8680528972192847
momentum_20d,5,2005-06-17,0.49122861077643964,-0.11323233026574082
momentum_20d,5,2005-06-24,1.2371009230835117,0.9066137527812786
momentum_20d,5,2005-07-01,-3.256400605598242,-0.2687672710257457
momentum_20d,5,2005-07-11,-0.7315343945611323,-1.056356053899262
momentum_20d,5,2005-07-18,-2.786963051111069,-0.34745194222812004
momentum_20d,5,2005-07-25,-0.24400191056833295,0.3806171753247748
momentum_20d,5,2005-08-01,1.2433592465146934,0.6070094798767116
momentum_20d,5,2005-08-08,-0.19406770796379647,-0.005684172225980019
momentum_20d,5,2005-08-15,-2.3495985269210817,-1.2285702409320955
momentum_20d,5,2005-08-22,0.9493816019266762,0.427681962454111
momentum_20d,5,2005-08-29,2.52764539503069,1.7479983547865248
momentum_20d,5,2005-09-06,-0.519099029881942,-0.34303400399284445
momentum_20d,5,2005-09-13,2.5144927346396653,1.6939094579790703
momentum_20d,5,2005-09-20,-0.7323041475210939,-0.03946845850310021
momentum_20d,5,2005-09-27,-1.8028083223951996,-0.6920365971871141
momentum_20d,5,2005-10-04,-1.8262615525826456,-1.5350086079707816
momentum_20d,5,2005-10-11,-2.376210240219919,-1.491918547146831
momentum_20d,5,2005-10-18,-0.23115973846833393,-0.09118715881952788
momentum_20d,5,2005-10-25,1.4218834841127257,-0.11125099621399626
momentum_20d,5,2005-11-01,-0.8534330868207429,-0.23598215178897153
momentum_20d,5,2005-11-08,2.786489546763345,1.2102973662027283
momentum_20d,5,2005-11-15,1.3455496530257869,0.2188629309980946
momentum_20d,5,2005-11-22,0.7158459167563969,0.887765765183679
momentum_20d,5,2005-11-30,0.37368737206737723,1.4773757917264874
momentum_20d,5,2005-12-07,-1.773542351278819,-0.4429314720056439
momentum_20d,5,2005-12-14,-2.6745648526006103,-1.5553711711919882
momentum_20d,5,2005-12-21,0.84349785089383,0.922167005848958
momentum_20d,5,2005-12-29,-2.305401869035843,-0.34508574580251283
momentum_20d,5,2006-01-06,-0.37284939681186957,-0.5258507355533015
momentum_20d,5,2006-01-13,-0.18830347209133347,1.0067154893606398
momentum_20d,5,2006-01-23,-0.519081370480005,-0.2823761717035652
momentum_20d,5,2006-01-30,-0.5359945193051792,-0.05596025472925555
momentum_20d,5,2006-02-06,-3.402724819928564,-3.2462822554815993
momentum_20d,5,2006-02-13,1.0906831149699554,0.30455608601186823
momentum_20d,5,2006-02-21,0.3014346044825126,-0.0377796821400785
momentum_20d,5,2006-02-28,0.058946831943296196,-0.758852994145609
momentum_20d,5,2006-03-07,-0.3113695910656836,0.02501255724457104
momentum_20d,5,2006-03-14,1.4899426232965214,0.4244468370249869
momentum_20d,5,2006-03-21,-1.6456814361563172,-0.3670108903975603
momentum_20d,5,2006-03-28,1.3965284306499866,0.9989686359031857
momentum_20d,5,2006-04-04,1.7599469326427013,1.204630299982464
momentum_20d,5,2006-04-11,3.720916856487951,2.868332579940658
momentum_20d,5,2006-04-19,-2.217707278276134,-1.5108711006846929
momentum_20d,5,2006-04-26,0.6680252361659996,0.5726178337564096
momentum_20d,5,2006-05-03,0.09516801048488803,-0.3706590193879533
momentum_20d,5,2006-05-10,-3.252919292905232,-2.3883122985636147
momentum_20d,5,2006-05-17,2.279875988566675,0.6766550453427778
momentum_20d,5,2006-05-24,-0.2031570039218463,0.21938502943826452
momentum_20d,5,2006-06-01,4.59276765889118,1.8896471858174595
momentum_20d,5,2006-06-08,-0.7558782171026864,-0.16756954201876767
momentum_20d,5,2006-06-15,-0.10174595450961703,0.12189652915557773
momentum_20d,5,2006-06-22,-0.9406097210949833,-0.9333961722854648
momentum_20d,5,2006-06-29,2.487296246257024,1.0160458693200036
momentum_20d,5,2006-07-07,2.5244711090239402,1.5331056213835348
momentum_20d,5,2006-07-14,1.4487782924759793,-0.8461058292807669
momentum_20d,5,2006-07-21,-1.204305274748722,0.3982654120793905
momentum_20d,5,2006-07-28,0.2622768392657626,-0.1602085533431737
momentum_20d,5,2006-08-04,0.5812213995781171,-0.18136787336367294
momentum_20d,5,2006-08-11,-3.4025693951306537,-1.173134841603877
momentum_20d,5,2006-08-18,-1.0747052544307931,-0.9688419847062812
momentum_20d,5,2006-08-25,0.5674751859606382,1.1638661664740146
momentum_20d,5,2006-09-01,2.577977831336668,0.5502108722083232
momentum_20d,5,2006-09-11,1.6042440683606238,1.041814358322076
momentum_20d,5,2006-09-18,1.5286542685012652,0.3155417483293066
momentum_20d,5,2006-09-25,-1.864675386354949,-0.7205655286674273
momentum_20d,5,2006-10-02,2.4061976967052403,1.0689708056370963
momentum_20d,5,2006-10-09,-0.9749029810705208,0.3716561698839346
momentum_20d,5,2006-10-16,0.31432781783548397,-0.5256483554752684
momentum_20d,5,2006-10-23,1.0387740750347023,0.912791477670479
momentum_20d,5,2006-10-30,0.563352031853781,-0.15427022901555176
momentum_20d,5,2006-11-06,-0.39922454215724673,0.6248675516736506
momentum_20d,5,2006-11-13,-2.2299831736243765,-1.1586339650887254
momentum_20d,5,2006-11-20,-0.880277077569817,-0.34307495301858504
momentum_20d,5,2006-11-28,1.150165475570164,0.6645970619784558
momentum_20d,5,2006-12-05,-1.0870257834001789,-0.53735943299974
momentum_20d,5,2006-12-12,0.5926941155891059,-0.14895697630829358
momentum_20d,5,2006-12-19,-0.2942885259700656,-0.7400266693838864
momentum_20d,5,2006-12-27,-1.1141712997884727,0.3799740074908057
momentum_20d,5,2007-01-05,-0.41583418535710753,-0.4182249708138297
momentum_20d,5,2007-01-12,-3.700526329312418,-2.330356544206924
